Reservation_ID,Payment,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan
RES-06240,upi,₹ 800 /day,DISC15,40.0,840.0,standard
RES-06241,card,₹1000/day,,50.0,1050.0,standard
RES-06242,upi,2500,,,2625.0,premium
RES-06243,cash,"₹ 2,500 /day",,,2625.0,standard
RES-06244,card,3000/day,DISC15,150.0,3150.0,eco
RES-06245,upi,₹1000/day,,50.0,1050.0,premium
RES-06246,card,2000,DISC15,100.0,2100.0,premium
RES-06247,upi,800/day,SAVE10,40.0,840.0,standard
RES-06248,cash,₹800/day,,40.0,840.0,standard
RES-06249,UPI,800,,,840.0,premium
RES-06250,cash,1000,,50.0,1050.0,eco
RES-06251,upi,1000,SAVE10,50.0,1050.0,premium
RES-06252,UPI,₹3000/day,,,3150.0,eco
RES-06253,card,₹2000/day,BOGUS99,100.0,2100.0,eco
RES-06254,Card,"₹ 1,500 /day",,,1575.0,premium
RES-06255,Card,800/day,DISC15,40.0,840.0,premium
RES-06256,cash,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-06257,cash,3000,,150.0,3150.0,premium
RES-06258,UPI,1000/day,SAVE10,50.0,1050.0,standard
RES-06259,Card,₹1200/day,BOGUS99,60.0,1260.0,premium
RES-06260,Card,2000,,100.0,2100.0,standard
RES-06261,wallet,"₹ 2,500 /day",SAVE10,125.0,2625.0,standard
RES-06262,upi,2000,,100.0,2100.0,standard
RES-06263,upi,800,SAVE10,40.0,840.0,standard
RES-06264,Card,₹ 800 /day,DISC15,40.0,840.0,standard
RES-06265,card,1000/day,,50.0,1050.0,premium
RES-06266,wallet,"₹ 1,200 /day",,60.0,1260.0,standard
RES-06267,upi,₹1200/day,SAVE10,60.0,1260.0,eco
RES-06268,UPI,"₹ 2,500 /day",SAVE10,,2625.0,eco
RES-06269,Card,3000,DISC15,150.0,3150.0,premium
RES-06270,cash,1000,,50.0,1050.0,eco
RES-06271,upi,₹3000/day,SAVE10,150.0,3150.0,premium
RES-06272,cash,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco
RES-06273,upi,1200,BOGUS99,60.0,1260.0,eco
RES-06274,upi,1200,BOGUS99,60.0,1260.0,premium
RES-06275,wallet,1500,,,1575.0,standard
RES-06276,Card,3000,SAVE10,150.0,3150.0,standard
RES-06277,UPI,800,DISC15,,840.0,premium
RES-06278,card,₹800/day,,,840.0,eco
RES-06279,UPI,"₹ 3,000 /day",SAVE10,150.0,3150.0,standard
RES-06280,Card,1500,,75.0,1575.0,eco
RES-06281,card,₹ 800 /day,SAVE10,40.0,840.0,premium
RES-06282,UPI,₹1200/day,DISC15,60.0,1260.0,eco
RES-06283,card,800,,,840.0,premium
RES-06284,UPI,1200,DISC15,,1260.0,premium
RES-06285,Card,2500/day,DISC15,,2625.0,eco
RES-06286,cash,"₹ 2,500 /day",BOGUS99,125.0,2625.0,premium
RES-06287,UPI,2500/day,SAVE10,125.0,2625.0,eco
RES-06288,wallet,"₹ 1,500 /day",SAVE10,75.0,1575.0,premium
RES-06289,wallet,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-06290,UPI,"₹ 2,000 /day",,100.0,2100.0,standard
RES-06291,UPI,₹800/day,,40.0,840.0,eco
RES-06292,upi,1500,SAVE10,75.0,1575.0,premium
RES-06293,wallet,800/day,SAVE10,40.0,840.0,standard
RES-06294,wallet,₹2000/day,BOGUS99,100.0,2100.0,eco
RES-06295,wallet,1200/day,,,1260.0,eco
RES-06296,Card,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco
RES-06297,upi,1500,,75.0,1575.0,eco
RES-06298,upi,1200/day,DISC15,,1260.0,standard
RES-06299,Card,1200,DISC15,60.0,1260.0,standard
RES-06300,UPI,3000,SAVE10,150.0,3150.0,premium
RES-06301,card,₹1500/day,DISC15,,1575.0,premium
RES-06302,Card,"₹ 2,500 /day",BOGUS99,125.0,2625.0,standard
RES-06303,cash,1200,DISC15,60.0,1260.0,eco
RES-06304,cash,2000,,100.0,2100.0,eco
RES-06305,card,"₹ 2,500 /day",SAVE10,125.0,2625.0,eco
RES-06306,cash,2500,,125.0,2625.0,eco
RES-06307,cash,2500,SAVE10,125.0,2625.0,standard
RES-06308,card,2000,,100.0,2100.0,eco
RES-06309,Card,800,DISC15,40.0,840.0,eco
RES-06310,wallet,1000/day,BOGUS99,,1050.0,premium
RES-06311,card,1500/day,BOGUS99,75.0,1575.0,eco
RES-06312,card,2000/day,,,2100.0,premium
RES-06313,wallet,₹800/day,SAVE10,40.0,840.0,eco
RES-06314,Card,2500/day,DISC15,125.0,2625.0,standard
RES-06315,cash,2000/day,BOGUS99,,2100.0,eco
RES-06316,card,₹1200/day,SAVE10,60.0,1260.0,eco
RES-06317,upi,₹1000/day,BOGUS99,50.0,1050.0,standard
RES-06318,cash,1000/day,BOGUS99,50.0,1050.0,standard
RES-06319,wallet,"₹ 1,500 /day",DISC15,,1575.0,eco
RES-06320,card,1000/day,SAVE10,50.0,1050.0,standard
RES-06321,upi,1500/day,BOGUS99,75.0,1575.0,eco
RES-06322,cash,₹800/day,DISC15,40.0,840.0,standard
RES-06323,UPI,₹2500/day,BOGUS99,,2625.0,standard
RES-06324,Card,₹3000/day,DISC15,150.0,3150.0,premium
RES-06325,cash,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard
RES-06326,card,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard
RES-06327,Card,1000,DISC15,50.0,1050.0,premium
RES-06328,upi,"₹ 2,000 /day",DISC15,100.0,2100.0,eco
RES-06329,Card,"₹ 3,000 /day",BOGUS99,150.0,3150.0,standard
RES-06330,UPI,₹2000/day,SAVE10,100.0,2100.0,eco
RES-06331,wallet,800,,40.0,840.0,standard
RES-06332,upi,1200,SAVE10,60.0,1260.0,premium
RES-06333,UPI,2000,SAVE10,100.0,2100.0,standard
RES-06334,card,2500,,125.0,2625.0,premium
RES-06335,upi,"₹ 3,000 /day",DISC15,150.0,3150.0,premium
RES-06336,Card,2500,BOGUS99,125.0,2625.0,eco
RES-06337,Card,1500,,75.0,1575.0,standard
RES-06338,Card,1000,DISC15,50.0,1050.0,premium
RES-06339,upi,₹1000/day,SAVE10,50.0,1050.0,standard
RES-06340,wallet,2000/day,SAVE10,100.0,2100.0,standard
RES-06341,upi,"₹ 1,000 /day",SAVE10,,1050.0,premium
RES-06342,card,2500,SAVE10,,2625.0,eco
RES-06343,upi,₹1000/day,,50.0,1050.0,eco
RES-06344,cash,3000,BOGUS99,150.0,3150.0,eco
RES-06345,wallet,1000,BOGUS99,50.0,1050.0,premium
RES-06346,cash,"₹ 2,500 /day",,125.0,2625.0,eco
RES-06347,card,1000,SAVE10,50.0,1050.0,premium
RES-06348,UPI,1000,SAVE10,50.0,1050.0,premium
RES-06349,cash,₹2500/day,DISC15,125.0,2625.0,premium
RES-06350,card,"₹ 2,000 /day",SAVE10,100.0,2100.0,standard
RES-06351,upi,₹2000/day,DISC15,100.0,2100.0,eco
RES-06352,wallet,₹2500/day,,125.0,2625.0,standard
RES-06353,upi,3000,SAVE10,150.0,3150.0,eco
RES-06354,UPI,₹800/day,SAVE10,40.0,840.0,standard
RES-06355,card,3000/day,SAVE10,,3150.0,eco
RES-06356,card,"₹ 2,000 /day",SAVE10,100.0,2100.0,premium
RES-06357,wallet,₹2500/day,,125.0,2625.0,premium
RES-06358,UPI,₹1500/day,BOGUS99,75.0,1575.0,premium
RES-06359,card,₹2000/day,,100.0,2100.0,premium
RES-06360,cash,"₹ 3,000 /day",BOGUS99,150.0,3150.0,standard
RES-06361,UPI,2500,DISC15,125.0,2625.0,eco
RES-06362,UPI,1200,,60.0,1260.0,eco
RES-06363,cash,1500,SAVE10,75.0,1575.0,standard
RES-06364,upi,2000,,100.0,2100.0,premium
RES-06365,card,1500,DISC15,75.0,1575.0,premium
RES-06366,wallet,"₹ 1,500 /day",SAVE10,75.0,1575.0,premium
RES-06367,UPI,2500/day,DISC15,125.0,2625.0,standard
RES-06368,Card,2000,BOGUS99,,2100.0,standard
RES-06369,card,₹1000/day,DISC15,,1050.0,eco
RES-06370,Card,₹1200/day,,60.0,1260.0,premium
RES-06371,Card,1000/day,,50.0,1050.0,eco
RES-06372,upi,2000,,100.0,2100.0,premium
RES-06373,upi,"₹ 2,000 /day",BOGUS99,100.0,2100.0,standard
RES-06374,Card,₹1500/day,,75.0,1575.0,premium
RES-06375,UPI,1200,SAVE10,60.0,1260.0,eco
RES-06376,upi,₹1000/day,,50.0,1050.0,eco
RES-06377,cash,2500,SAVE10,125.0,2625.0,eco
RES-06378,Card,₹1000/day,BOGUS99,50.0,1050.0,eco
RES-06379,wallet,2500/day,,,2625.0,eco
RES-06380,wallet,3000,DISC15,,3150.0,eco
RES-06381,cash,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-06382,wallet,1000/day,DISC15,50.0,1050.0,standard
RES-06383,wallet,₹ 800 /day,BOGUS99,40.0,840.0,standard
RES-06384,UPI,2500,SAVE10,125.0,2625.0,premium
RES-06385,wallet,2000,DISC15,100.0,2100.0,standard
RES-06386,Card,800,DISC15,40.0,840.0,standard
RES-06387,UPI,₹2000/day,,,2100.0,standard
RES-06388,wallet,1000,BOGUS99,50.0,1050.0,premium
RES-06389,wallet,"₹ 2,500 /day",,125.0,2625.0,standard
RES-06390,UPI,2000/day,SAVE10,100.0,2100.0,premium
RES-06391,UPI,1000,BOGUS99,50.0,1050.0,standard
RES-06392,Card,1200/day,BOGUS99,,1260.0,standard
RES-06393,Card,3000,,150.0,3150.0,premium
RES-06394,upi,800/day,SAVE10,40.0,840.0,standard
RES-06395,UPI,800,DISC15,40.0,840.0,eco
RES-06396,card,"₹ 2,000 /day",,100.0,2100.0,premium
RES-06397,wallet,2000,SAVE10,100.0,2100.0,premium
RES-06398,cash,2000/day,,100.0,2100.0,standard
RES-06399,wallet,₹1500/day,SAVE10,75.0,1575.0,eco
RES-06400,card,800,DISC15,,840.0,eco
RES-06401,card,1200/day,,,1260.0,standard
RES-06402,cash,₹2500/day,DISC15,125.0,2625.0,eco
RES-06403,upi,₹1000/day,SAVE10,50.0,1050.0,premium
RES-06404,wallet,"₹ 1,000 /day",SAVE10,,1050.0,eco
RES-06405,wallet,1000,,50.0,1050.0,premium
RES-06406,cash,"₹ 1,500 /day",,75.0,1575.0,premium
RES-06407,card,"₹ 2,500 /day",,125.0,2625.0,premium
RES-06408,wallet,3000,BOGUS99,150.0,3150.0,premium
RES-06409,Card,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco
RES-06410,wallet,₹ 800 /day,BOGUS99,40.0,840.0,premium
RES-06411,upi,"₹ 1,200 /day",,,1260.0,premium
RES-06412,card,₹2500/day,,125.0,2625.0,eco
RES-06413,UPI,800,SAVE10,,840.0,eco
RES-06414,card,1200,SAVE10,60.0,1260.0,premium
RES-06415,card,₹ 800 /day,DISC15,40.0,840.0,standard
RES-06416,wallet,₹2500/day,DISC15,125.0,2625.0,eco
RES-06417,upi,2000,,100.0,2100.0,premium
RES-06418,wallet,1000,SAVE10,50.0,1050.0,standard
RES-06419,upi,800,SAVE10,40.0,840.0,standard
RES-06420,Card,"₹ 2,500 /day",DISC15,125.0,2625.0,eco
RES-06421,UPI,₹1000/day,DISC15,50.0,1050.0,standard
RES-06422,wallet,1500/day,BOGUS99,75.0,1575.0,standard
RES-06423,UPI,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard
RES-06424,wallet,₹2000/day,,100.0,2100.0,premium
RES-06425,card,3000/day,SAVE10,150.0,3150.0,standard
RES-06426,wallet,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco
RES-06427,card,₹ 800 /day,SAVE10,,840.0,premium
RES-06428,card,1500,DISC15,75.0,1575.0,eco
RES-06429,cash,"₹ 1,200 /day",,60.0,1260.0,eco
RES-06430,card,2000,BOGUS99,,2100.0,premium
RES-06431,Card,₹2500/day,SAVE10,,2625.0,standard
RES-06432,upi,₹3000/day,,150.0,3150.0,standard
RES-06433,card,"₹ 1,000 /day",,50.0,1050.0,premium
RES-06434,wallet,800/day,,40.0,840.0,eco
RES-06435,UPI,2500,SAVE10,125.0,2625.0,standard
RES-06436,Card,1000,SAVE10,50.0,1050.0,standard
RES-06437,Card,3000,,150.0,3150.0,eco
RES-06438,card,₹1000/day,,50.0,1050.0,standard
RES-06439,UPI,"₹ 1,200 /day",DISC15,,1260.0,standard
RES-06440,upi,₹3000/day,SAVE10,,3150.0,standard
RES-06441,Card,₹1500/day,DISC15,75.0,1575.0,eco
RES-06442,Card,"₹ 1,200 /day",DISC15,60.0,1260.0,eco
RES-06443,UPI,3000,DISC15,,3150.0,eco
RES-06444,Card,1000,BOGUS99,,1050.0,eco
RES-06445,upi,"₹ 1,500 /day",,75.0,1575.0,standard
RES-06446,UPI,2500/day,SAVE10,125.0,2625.0,standard
RES-06447,Card,₹2500/day,,,2625.0,premium
RES-06448,cash,₹1500/day,SAVE10,75.0,1575.0,standard
RES-06449,Card,1500,DISC15,75.0,1575.0,eco
RES-06450,UPI,₹3000/day,,150.0,3150.0,premium
RES-06451,wallet,1500/day,,75.0,1575.0,eco
RES-06452,wallet,1200,,60.0,1260.0,premium
RES-06453,card,1200,,,1260.0,standard
RES-06454,cash,₹ 800 /day,DISC15,40.0,840.0,standard
RES-06455,wallet,₹1200/day,,60.0,1260.0,eco
RES-06456,UPI,₹1200/day,,,1260.0,standard
RES-06457,wallet,"₹ 2,000 /day",DISC15,100.0,2100.0,eco
RES-06458,cash,₹1000/day,BOGUS99,50.0,1050.0,standard
RES-06459,card,800/day,BOGUS99,40.0,840.0,standard
RES-06460,card,₹1500/day,DISC15,75.0,1575.0,premium
RES-06461,upi,"₹ 1,000 /day",,50.0,1050.0,premium
RES-06462,Card,"₹ 1,500 /day",SAVE10,75.0,1575.0,premium
RES-06463,UPI,1000,BOGUS99,50.0,1050.0,premium
RES-06464,UPI,1500/day,DISC15,,1575.0,eco
RES-06465,UPI,2500,BOGUS99,125.0,2625.0,eco
RES-06466,UPI,2500,,125.0,2625.0,premium
RES-06467,UPI,2000,BOGUS99,100.0,2100.0,eco
RES-06468,cash,"₹ 2,500 /day",DISC15,125.0,2625.0,premium
RES-06469,cash,₹800/day,DISC15,40.0,840.0,premium
RES-06470,UPI,₹3000/day,SAVE10,150.0,3150.0,standard
RES-06471,wallet,2500,,,2625.0,standard
RES-06472,card,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-06473,Card,₹1200/day,SAVE10,60.0,1260.0,standard
RES-06474,UPI,₹1000/day,SAVE10,50.0,1050.0,standard
RES-06475,cash,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco
RES-06476,wallet,₹800/day,SAVE10,40.0,840.0,eco
RES-06477,card,1500/day,,75.0,1575.0,premium
RES-06478,upi,1000,BOGUS99,50.0,1050.0,standard
RES-06479,upi,800,SAVE10,40.0,840.0,standard
RES-06480,card,1500/day,,75.0,1575.0,standard
RES-06481,upi,"₹ 2,500 /day",BOGUS99,125.0,2625.0,premium
RES-06482,upi,"₹ 1,200 /day",SAVE10,60.0,1260.0,standard
RES-06483,cash,₹1000/day,BOGUS99,50.0,1050.0,premium
RES-06484,upi,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-06485,card,₹1000/day,BOGUS99,,1050.0,eco
RES-06486,UPI,"₹ 1,500 /day",,75.0,1575.0,premium
RES-06487,card,2500/day,BOGUS99,125.0,2625.0,standard
RES-06488,card,1200,BOGUS99,60.0,1260.0,standard
RES-06489,cash,₹3000/day,DISC15,150.0,3150.0,premium
RES-06490,card,3000,SAVE10,150.0,3150.0,eco
RES-06491,Card,"₹ 2,000 /day",,100.0,2100.0,eco
RES-06492,Card,2000/day,SAVE10,,2100.0,premium
RES-06493,upi,"₹ 2,500 /day",SAVE10,,2625.0,premium
RES-06494,card,₹1500/day,BOGUS99,75.0,1575.0,eco
RES-06495,wallet,"₹ 3,000 /day",SAVE10,150.0,3150.0,standard
RES-06496,Card,"₹ 1,200 /day",,60.0,1260.0,eco
RES-06497,cash,"₹ 1,200 /day",BOGUS99,,1260.0,premium
RES-06498,card,2000,,100.0,2100.0,standard
RES-06499,UPI,₹1200/day,BOGUS99,60.0,1260.0,premium
RES-06500,card,1000/day,BOGUS99,50.0,1050.0,premium
RES-06501,wallet,1200,SAVE10,60.0,1260.0,premium
RES-06502,cash,800/day,BOGUS99,40.0,840.0,standard
RES-06503,wallet,₹3000/day,SAVE10,150.0,3150.0,eco
RES-06504,Card,₹2000/day,SAVE10,100.0,2100.0,standard
RES-06505,upi,1200,DISC15,60.0,1260.0,premium
RES-06506,upi,1500,,,1575.0,eco
RES-06507,cash,₹1000/day,BOGUS99,50.0,1050.0,eco
RES-06508,UPI,"₹ 1,200 /day",DISC15,,1260.0,standard
RES-06509,UPI,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium
RES-06510,card,₹2000/day,BOGUS99,100.0,2100.0,eco
RES-06511,card,800,BOGUS99,40.0,840.0,premium
RES-06512,wallet,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco
RES-06513,card,"₹ 1,200 /day",SAVE10,60.0,1260.0,premium
RES-06514,card,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium
RES-06515,Card,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco
RES-06516,cash,3000,BOGUS99,150.0,3150.0,eco
RES-06517,upi,2500,,125.0,2625.0,premium
RES-06518,UPI,₹2500/day,BOGUS99,125.0,2625.0,premium
RES-06519,wallet,₹1000/day,DISC15,50.0,1050.0,premium
RES-06520,card,"₹ 1,200 /day",DISC15,60.0,1260.0,premium
RES-06521,card,"₹ 2,000 /day",BOGUS99,100.0,2100.0,premium
RES-06522,upi,3000,BOGUS99,150.0,3150.0,standard
RES-06523,wallet,"₹ 1,200 /day",SAVE10,60.0,1260.0,standard
RES-06524,upi,"₹ 2,500 /day",,,2625.0,premium
RES-06525,wallet,800/day,DISC15,40.0,840.0,standard
RES-06526,upi,1200/day,,60.0,1260.0,standard
RES-06527,cash,1000/day,SAVE10,50.0,1050.0,standard
RES-06528,Card,"₹ 2,000 /day",BOGUS99,,2100.0,standard
RES-06529,upi,1000/day,SAVE10,,1050.0,eco
RES-06530,wallet,2500/day,DISC15,125.0,2625.0,premium
RES-06531,upi,"₹ 1,000 /day",DISC15,50.0,1050.0,eco
RES-06532,upi,"₹ 2,500 /day",BOGUS99,125.0,2625.0,premium
RES-06533,cash,800/day,,40.0,840.0,standard
RES-06534,wallet,"₹ 2,500 /day",SAVE10,125.0,2625.0,premium
RES-06535,upi,₹1000/day,BOGUS99,50.0,1050.0,eco
RES-06536,card,₹800/day,,40.0,840.0,eco
RES-06537,Card,₹2000/day,,,2100.0,standard
RES-06538,wallet,800/day,BOGUS99,40.0,840.0,standard
RES-06539,wallet,₹2500/day,,125.0,2625.0,standard
RES-06540,card,₹2500/day,BOGUS99,,2625.0,premium
RES-06541,wallet,₹2000/day,BOGUS99,100.0,2100.0,standard
RES-06542,UPI,800,,40.0,840.0,standard
RES-06543,Card,₹1500/day,SAVE10,75.0,1575.0,premium
RES-06544,cash,3000/day,BOGUS99,150.0,3150.0,eco
RES-06545,wallet,₹2500/day,SAVE10,,2625.0,standard
RES-06546,card,₹ 800 /day,SAVE10,40.0,840.0,eco
RES-06547,card,2500,,125.0,2625.0,standard
RES-06548,card,₹3000/day,BOGUS99,150.0,3150.0,eco
RES-06549,UPI,₹1500/day,,,1575.0,premium
RES-06550,card,800/day,SAVE10,40.0,840.0,premium
RES-06551,card,₹1200/day,BOGUS99,60.0,1260.0,premium
RES-06552,wallet,2000/day,DISC15,,2100.0,standard
RES-06553,card,800/day,SAVE10,40.0,840.0,premium
RES-06554,upi,1200/day,SAVE10,60.0,1260.0,eco
RES-06555,cash,1200/day,SAVE10,60.0,1260.0,premium
RES-06556,UPI,₹2500/day,DISC15,125.0,2625.0,eco
RES-06557,UPI,1000,SAVE10,,1050.0,eco
RES-06558,card,800,DISC15,,840.0,standard
RES-06559,cash,"₹ 1,000 /day",DISC15,50.0,1050.0,standard
RES-06560,card,₹1200/day,DISC15,60.0,1260.0,standard
RES-06561,Card,"₹ 3,000 /day",BOGUS99,150.0,3150.0,eco
RES-06562,Card,1000/day,DISC15,50.0,1050.0,standard
RES-06563,wallet,800,BOGUS99,40.0,840.0,eco
RES-06564,Card,₹1000/day,,,1050.0,eco
RES-06565,upi,3000,BOGUS99,150.0,3150.0,standard
RES-06566,Card,1500/day,BOGUS99,,1575.0,eco
RES-06567,cash,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard
RES-06568,UPI,"₹ 2,000 /day",SAVE10,100.0,2100.0,eco
RES-06569,upi,2500/day,,125.0,2625.0,premium
RES-06570,wallet,800,BOGUS99,40.0,840.0,eco
RES-06571,card,"₹ 2,000 /day",DISC15,100.0,2100.0,standard
RES-06572,card,800/day,,40.0,840.0,standard
RES-06573,Card,"₹ 2,000 /day",,100.0,2100.0,standard
RES-06574,wallet,800/day,,40.0,840.0,eco
RES-06575,cash,800/day,BOGUS99,40.0,840.0,premium
RES-06576,Card,₹1500/day,BOGUS99,75.0,1575.0,standard
RES-06577,card,800/day,DISC15,40.0,840.0,premium
RES-06578,wallet,₹1500/day,DISC15,75.0,1575.0,premium
RES-06579,upi,1200,DISC15,60.0,1260.0,eco
RES-06580,upi,1000/day,SAVE10,50.0,1050.0,standard
RES-06581,Card,₹1200/day,DISC15,60.0,1260.0,premium
RES-06582,UPI,₹3000/day,,150.0,3150.0,premium
RES-06583,wallet,1000/day,SAVE10,50.0,1050.0,premium
RES-06584,wallet,800,BOGUS99,40.0,840.0,premium
RES-06585,upi,2000/day,SAVE10,100.0,2100.0,standard
RES-06586,UPI,3000,,,3150.0,eco
RES-06587,card,1500/day,,75.0,1575.0,premium
RES-06588,upi,"₹ 2,500 /day",BOGUS99,125.0,2625.0,standard
RES-06589,cash,1200/day,BOGUS99,60.0,1260.0,premium
RES-06590,upi,₹1000/day,SAVE10,,1050.0,premium
RES-06591,wallet,1200/day,BOGUS99,60.0,1260.0,eco
RES-06592,card,₹1000/day,,,1050.0,standard
RES-06593,wallet,₹800/day,,40.0,840.0,standard
RES-06594,upi,₹2000/day,,100.0,2100.0,standard
RES-06595,UPI,"₹ 1,500 /day",BOGUS99,,1575.0,standard
RES-06596,wallet,₹1500/day,BOGUS99,,1575.0,eco
RES-06597,cash,2500/day,,,2625.0,eco
RES-06598,cash,₹3000/day,,,3150.0,eco
RES-06599,UPI,"₹ 2,500 /day",DISC15,,2625.0,premium
RES-06600,card,"₹ 2,500 /day",SAVE10,125.0,2625.0,standard
RES-06601,UPI,2500/day,SAVE10,,2625.0,eco
RES-06602,UPI,"₹ 1,000 /day",BOGUS99,50.0,1050.0,standard
RES-06603,cash,3000,DISC15,150.0,3150.0,standard
RES-06604,UPI,"₹ 1,200 /day",SAVE10,60.0,1260.0,premium
RES-06605,Card,1000,SAVE10,50.0,1050.0,eco
RES-06606,Card,1000/day,,50.0,1050.0,standard
RES-06607,Card,1500,BOGUS99,75.0,1575.0,eco
RES-06608,cash,1000,BOGUS99,50.0,1050.0,eco
RES-06609,wallet,800/day,BOGUS99,40.0,840.0,standard
RES-06610,Card,"₹ 1,500 /day",BOGUS99,75.0,1575.0,standard
RES-06611,wallet,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-06612,UPI,1500/day,SAVE10,75.0,1575.0,eco
RES-06613,cash,"₹ 2,500 /day",,125.0,2625.0,eco
RES-06614,wallet,₹1200/day,,60.0,1260.0,premium
RES-06615,Card,₹1500/day,BOGUS99,,1575.0,standard
RES-06616,UPI,₹1500/day,SAVE10,,1575.0,standard
RES-06617,cash,₹ 800 /day,SAVE10,,840.0,eco
RES-06618,Card,2500,SAVE10,125.0,2625.0,eco
RES-06619,cash,₹1000/day,DISC15,50.0,1050.0,standard
RES-06620,Card,1200/day,DISC15,60.0,1260.0,eco
RES-06621,card,1500/day,,75.0,1575.0,eco
RES-06622,cash,"₹ 1,200 /day",SAVE10,,1260.0,standard
RES-06623,Card,2500/day,,,2625.0,premium
RES-06624,card,"₹ 2,500 /day",SAVE10,125.0,2625.0,standard
RES-06625,upi,"₹ 2,000 /day",,100.0,2100.0,eco
RES-06626,upi,800/day,,,840.0,premium
RES-06627,cash,2000/day,DISC15,100.0,2100.0,premium
RES-06628,Card,2500/day,DISC15,125.0,2625.0,premium
RES-06629,UPI,₹2000/day,BOGUS99,,2100.0,eco
RES-06630,Card,₹2000/day,,100.0,2100.0,premium
RES-06631,cash,1000,DISC15,50.0,1050.0,eco
RES-06632,UPI,2000,,,2100.0,standard
RES-06633,Card,"₹ 2,000 /day",BOGUS99,,2100.0,premium
RES-06634,wallet,800,BOGUS99,40.0,840.0,premium
RES-06635,cash,1200,BOGUS99,,1260.0,eco
RES-06636,Card,₹2000/day,,,2100.0,eco
RES-06637,Card,₹2000/day,DISC15,100.0,2100.0,eco
RES-06638,UPI,"₹ 2,500 /day",DISC15,125.0,2625.0,eco
RES-06639,upi,₹1000/day,BOGUS99,50.0,1050.0,standard
RES-06640,card,3000/day,SAVE10,150.0,3150.0,eco
RES-06641,wallet,₹ 800 /day,,40.0,840.0,standard
RES-06642,UPI,"₹ 1,500 /day",DISC15,75.0,1575.0,eco
RES-06643,UPI,"₹ 1,200 /day",,60.0,1260.0,premium
RES-06644,wallet,₹2500/day,DISC15,,2625.0,standard
RES-06645,UPI,"₹ 2,500 /day",BOGUS99,125.0,2625.0,premium
RES-06646,Card,1200/day,,60.0,1260.0,standard
RES-06647,upi,1500/day,BOGUS99,75.0,1575.0,standard
RES-06648,card,1000,DISC15,,1050.0,standard
RES-06649,wallet,"₹ 2,000 /day",DISC15,100.0,2100.0,premium
RES-06650,wallet,₹2500/day,,125.0,2625.0,premium
RES-06651,UPI,₹2500/day,,,2625.0,premium
RES-06652,upi,"₹ 2,500 /day",DISC15,125.0,2625.0,premium
RES-06653,card,"₹ 1,200 /day",DISC15,,1260.0,eco
RES-06654,card,₹2000/day,DISC15,100.0,2100.0,standard
RES-06655,Card,1000,,50.0,1050.0,premium
RES-06656,wallet,₹2000/day,DISC15,100.0,2100.0,standard
RES-06657,UPI,800,DISC15,40.0,840.0,premium
RES-06658,upi,₹1500/day,SAVE10,,1575.0,standard
RES-06659,wallet,₹1000/day,,50.0,1050.0,standard
RES-06660,wallet,₹2500/day,DISC15,,2625.0,standard
RES-06661,Card,1000,BOGUS99,50.0,1050.0,eco
RES-06662,Card,2000,SAVE10,100.0,2100.0,standard
RES-06663,cash,2500,SAVE10,,2625.0,eco
RES-06664,Card,2500/day,DISC15,125.0,2625.0,eco
RES-06665,wallet,1200/day,,60.0,1260.0,standard
RES-06666,upi,"₹ 2,500 /day",,,2625.0,standard
RES-06667,card,1200/day,BOGUS99,60.0,1260.0,premium
RES-06668,card,"₹ 3,000 /day",BOGUS99,150.0,3150.0,standard
RES-06669,cash,1500,DISC15,,1575.0,eco
RES-06670,cash,₹1200/day,,60.0,1260.0,eco
RES-06671,wallet,"₹ 3,000 /day",SAVE10,150.0,3150.0,premium
RES-06672,cash,1000,DISC15,50.0,1050.0,eco
RES-06673,card,1500,SAVE10,75.0,1575.0,eco
RES-06674,UPI,₹800/day,SAVE10,40.0,840.0,premium
RES-06675,card,1200,SAVE10,60.0,1260.0,eco
RES-06676,Card,2500,BOGUS99,125.0,2625.0,standard
RES-06677,card,1200,DISC15,,1260.0,eco
RES-06678,wallet,"₹ 2,000 /day",DISC15,100.0,2100.0,eco
RES-06679,Card,3000,SAVE10,,3150.0,eco
RES-06680,Card,₹800/day,,40.0,840.0,premium
RES-06681,wallet,3000,DISC15,,3150.0,standard
